Particle ID,Area,Equivalent Diameter,Major Axis Length,Minor Axis Length,Aspect Ratio
196,3.808719954641999e-09,0.0019375822159533364,0.003024948928307419,0.0013160820335459,2.298450135480799
197,2.6243040137959992e-09,0.0017113486928031878,0.002198806109082686,0.001342971140148528,1.637269814181938
198,2.8861354067989994e-09,0.001766469026272876,0.002607954664698176,0.0013087870075337074,1.992650178895521
199,2.911135195286999e-09,0.001771554772080934,0.002212191594445511,0.0013296815354073368,1.6637003188645654
200,3.919145153210999e-09,0.0019561293776402234,0.0027687358934101237,0.001449054735717405,1.910718639651224
201,3.5447645288189993e-09,0.0018917464295868183,0.0021909596273020433,0.0015417736987636957,1.421064342360303
202,3.1515745434599994e-09,0.001819043091279783,0.0026086244427228813,0.0013260557680358092,1.967205682900387
203,3.816417045003999e-09,0.001938886565829657,0.002337273724130706,0.001541960599560343,1.5157804452313044
204,2.8786670584329995e-09,0.001764944034090666,0.0026732861173434787,0.0012164786104396346,2.197561136218708
205,3.642167383312999e-09,0.0019089172075563874,0.002579042730347669,0.0012797799316186724,2.0152236073007352
206,4.011340237125999e-09,0.001971349494582447,0.0025651927563016415,0.001512038882794086,1.6965124280147081
207,3.0881145892669993e-09,0.0018067508246208195,0.0023850097387109956,0.0013597411475006135,1.754017478322961
208,2.6721177042489995e-09,0.0017216795490075057,0.002499718718241953,0.0012048380334329495,2.0747342371982525
209,3.772381098637999e-09,0.0019314003804648807,0.002560832795830608,0.0014271613233614513,1.7943541167434205
210,4.309329982244999e-09,0.002019003365582866,0.003292799412175595,0.0014834501397941082,2.219689980704448
211,3.1443722827219993e-09,0.0018176563542508409,0.0025484547074822723,0.0012871236460674973,1.9799610668862115
212,3.8267551717789995e-09,0.0019406357093227245,0.0025494408304219045,0.001593365217105552,1.6000354489055082
213,5.002985027893999e-09,0.0021219909480477608,0.0027291093652909775,0.001663986625997807,1.6401029447303828
214,2.8681348121749993e-09,0.0017627889230074165,0.0028670964134085647,0.001018039987794063,2.8162905659738615
215,2.9767114019599993e-09,0.0017847581324928943,0.002240082367342347,0.0016770970667676136,1.335690349551332
216,3.0274053742809995e-09,0.0017948327485651971,0.0031094582571247814,0.0011774002664928936,2.6409525678016728
217,2.1295374105499993e-09,0.0015962303004140297,0.0019222757500206333,0.0013772870309848068,1.3956972706307567
218,3.655689225215999e-09,0.0019112766267841807,0.00282463868240319,0.0013012609082156737,2.1706935669622287
219,1.2914761423649997e-09,0.00135112621947572,0.0021241458875254715,0.0010293529681472352,2.0635738694655816
220,3.986759030929999e-09,0.001967314478304429,0.003032031332391932,0.0014566376974910861,2.08152743651651
221,2.914288178071999e-09,0.001772194117898865,0.0026633354686739184,0.0011419111627234072,2.332349096511135
222,2.8162294409159994e-09,0.0017520902410758396,0.0028043033997311715,0.0013076292361312366,2.1445707408837142
223,2.9999571127949992e-09,0.0017893919309070812,0.003398870052806832,0.0011497160716192301,2.9562690621693686
224,3.2351108869889993e-09,0.001834975131943176,0.0025272029324637586,0.0013049777860873486,1.9365869361201529
