Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
68,64492794.328,497.55090900403206,592.8313377329393,442.23945848575386,1.3405211279943636
69,20498472.781,339.55304368833566,456.1227847986064,223.70506189273442,2.0389470892586026
70,66888361.014,503.6366316781268,697.9413970579369,373.87338319253325,1.8667854638331358
71,16334434.813,314.8003186210467,371.54344641576563,255.23622796896458,1.4556845999970796
72,97786425.256,571.6014422475843,829.1708160619523,448.49200836648464,1.8487973042864043
73,69389351.307,509.8370607271935,669.0539715789452,418.71665011940496,1.597868084271671
74,37952887.537,416.9481652325919,446.91915273535756,381.27422275997446,1.1721724838888699
75,13986717.218,298.93198825379346,411.1683395821173,227.30168223764915,1.8089102356586668
76,63975790.735,496.2178088717178,638.1713084955752,380.58076817534027,1.6768354101423182
77,48611953.337,452.80875644835464,523.6239359635712,377.72276838541114,1.3862652182758788
78,77138569.947,528.1504494088316,646.4180643692359,432.06362231599087,1.496117772897058
79,13161223.144,292.9313659476267,357.59524215365525,242.8212677916967,1.4726685409632938
80,37618332.917,415.7194152667537,625.0624483481408,317.6220577563193,1.9679440803437236
81,77790173.422,529.633409113557,698.2759618017218,441.67481800435866,1.5809729994496333
82,63397322.456,494.71768000974595,623.5383770316922,431.73510984380596,1.4442614529480293
83,77313627.597,528.5496743551735,766.3787543542744,428.0010799669478,1.7906000480500135
84,78086215.359,530.3044245405562,664.1679990998357,436.7286865450066,1.5207794210957803
85,65148676.99,499.2318976367652,695.9040298681946,352.670875479801,1.9732392954803324
86,52542581.105,464.69813231186197,643.8555941882437,333.1541384748252,1.932605721591229
87,72146314.786,516.5018047337164,664.6776068775088,403.7935357426797,1.6460828320468193
88,51568482.537,461.8084868700222,578.3279629279791,339.97726097931223,1.7010783640708567
89,25712078.615,366.1953750616243,502.240925296843,241.8561208657632,2.0766103561861082
90,53098486.398,466.3312358401504,567.0035346324125,397.804351880767,1.4253326590111293
91,69306490.686,509.63404090027825,647.2619620603148,419.7018539408343,1.542194669818065
92,11113048.639,276.87146432002163,353.0276689422015,234.34825422109884,1.5064232934679047
93,56885566.893,477.16416715842536,614.8846575095489,338.877254460501,1.8144760364293464
94,66991450.519,503.8952367126028,710.1580856031716,350.2980134885685,2.0272969250690505
95,70559125.426,512.686075571452,618.0195116229423,410.8083496021307,1.504398613663759
96,63869978.111,495.9440851088567,662.3960461960183,395.012868317791,1.6768973856900162
97,73079566.569,518.7193474993898,711.7057789813742,416.15267366016684,1.7102035479473048
98,35857252.958,409.1282462141659,563.0557226529439,313.11484316171465,1.7982402781274158
99,66419206.512,502.45636661998213,607.7594457798579,401.3005885883485,1.5144743443257032
100,48527147.631,452.5452882002082,589.3345478631221,352.46415062736804,1.6720411049297834
101,14437198.904,302.10745280783476,380.6431310466358,231.88637585125272,1.64150709436593
102,76945228.498,527.7088250906222,728.3012486453255,370.35245453005405,1.9665084968033442
103,60385163.825,486.75513545341283,732.0569520691345,321.36107312941533,2.277988883159871
104,33179259.93,398.67838546316926,583.9335012256971,303.600946608884,1.9233586316117568
105,72817369.111,518.0982442165831,746.1025824811263,376.533087839073,1.9815060258396313
106,79791665.887,534.1373777684915,904.2476070771776,401.4855765528744,2.2522542773291656
107,62935559.277,493.5136370751817,666.8139271407701,323.9604616054159,2.0583188572960798
108,100621192.135,577.0723670126021,807.6091081773959,442.71770753898545,1.824207829108074
109,50837908.611,459.6172831556095,640.9734349901838,381.40146378182834,1.6805741347569592
110,43005051.316,434.683961114647,729.19816732296,325.58609006004536,2.239647790814649
111,66008404.56,501.41832816087816,651.4159802759143,358.69140207959225,1.8160903118925822
112,73302084.293,519.2452915774337,820.8822606668846,365.01881794426106,2.2488765518720037
113,54213020.103,469.5714239407336,594.8360162550459,369.37704355556843,1.6103762446340546
114,58242847.206,480.9293977787071,627.7007193908518,384.02050678369426,1.6345500000717783
115,75892159.479,525.2903583570363,635.7225193884298,386.311714770072,1.6456206091674026
116,86116693.28999999,547.8936171718641,754.002032651513,365.5237622661944,2.062798949039071
117,94587538.465,565.2992818773012,780.9358296043598,425.0187935525033,1.8374148189470343
118,81092149.718,537.0236315081713,677.9233651913895,426.86011026890856,1.58816284043107
119,77907267.539,529.8990204905605,836.9400215184571,303.31933754048026,2.7592702407467216
120,64297507.794,497.0482004875992,587.9794038773435,431.48703294172583,1.3626815152907565
121,71842103.492,515.7748235224628,706.3585114196122,393.64842111106344,1.7943892914035624
122,75704653.285,524.8573912575856,691.8941988596318,473.95929907766697,1.4598177527185772
123,75460739.626,524.293103518388,844.3371326705634,374.7806984833792,2.252883182317907
124,73656089.763,520.0798315492033,815.1990661539216,401.65604666442186,2.0295949057005216
125,34251779.799,402.92867313597355,528.5948899898,319.55447004172316,1.6541620898646265
126,45424348.039,442.6869234013137,523.3403733442443,353.2842719397283,1.4813576909914865
127,74469913.32699999,521.988267929933,680.4052320128105,397.3939223237603,1.7121681882655428
